,channel_AF3_app_entropy,arousal,valence,dominance,liking,subject,channel_F3_app_entropy,channel_F7_app_entropy,channel_FC5_app_entropy,channel_T7_app_entropy,channel_P7_app_entropy,channel_O1_app_entropy,channel_O2_app_entropy,channel_P8_app_entropy,channel_T8_app_entropy,channel_FC6_app_entropy,channel_F8_app_entropy,channel_F4_app_entropy,channel_AF4_app_entropy
0,1.4661239718868337,6.79,1.0,5.03,4.36,s16,1.559025932134508,1.4993774646766656,1.5538291309309304,1.542985254907002,1.4483682295875906,1.4802907530227492,0.17214476868874007,1.5450659296761962,1.698946517055405,1.4628231256981064,1.8696663144457375,1.972699977620361,1.5305315372279784
0,1.3411042902200885,3.9,3.83,2.77,3.54,s16,1.5378476787537854,1.3607558373718667,1.5305339607084747,1.3456999307678106,1.2541133607376378,1.2934775198266686,0.18935429553351568,1.4127124820621297,1.6528023319895757,1.4594582217717829,1.5986570244382214,1.8316231346979883,1.4403932416154577
0,1.321496203513766,2.51,5.38,1.53,5.99,s16,1.4090808521951246,1.2935555583418457,1.4247444645715932,1.3319633499748629,1.15900980197341,1.2272079700548364,0.11284453320526966,1.3764223897396404,1.602553334768027,1.396264935770556,1.5761083017305344,1.6209372919220693,1.3808312290439657
0,1.1177684846374318,2.47,3.45,2.4,2.13,s16,1.1701273854851655,1.183396423659429,1.4954928145499995,1.5597491822605134,1.035899680088828,1.094142846442899,0.1362834366252066,1.2473662133929615,1.7871209006690787,1.4122712094480723,1.5733677435457447,1.6534769691684792,1.363075345429075
0,1.5779353262382765,1.82,6.21,3.36,7.56,s16,1.7385023601627658,1.723679259841485,1.6320692642020456,1.7887883567298362,1.5903344181567518,1.636389384667094,0.16630279083778055,1.6708794187974396,1.9557274010479304,1.5686857823031177,1.8883858162320966,1.941813303421653,1.6435348067865974
0,1.7189234113844654,2.59,5.49,2.88,1.83,s16,1.8380004233597038,1.699752064070431,1.6399482857156826,1.7191904312897037,1.647659952677972,1.6637922499081776,0.26151101657427667,1.7177307267416486,1.8660268737299948,1.6309543044368802,1.9198771669437278,2.020351144712051,1.633127158079609
0,1.3616760795658345,2.85,3.38,3.44,6.69,s16,1.5867520077085078,1.419085421987306,1.6016525974076385,1.6053512729412205,1.266255084397546,1.2965627736204848,0.23264554302104523,1.3918562157087848,1.7796686209791073,1.5232866836370924,1.6352668506663957,1.9229771133159623,1.5185530173580224
0,1.6386737263502504,3.23,2.79,3.09,2.62,s16,1.8739751261402473,1.6002872338534782,1.5044253886597874,1.4220523243269438,1.5600142366123446,1.5899105305740902,0.19082531707293704,1.598497797519384,1.5647544768160815,1.4817245446472027,1.7115719749987228,1.8310343718680056,1.5222890774034186
0,1.8231205336136442,6.1,3.68,3.88,6.05,s16,1.921628211448259,1.8022010902737975,1.6301991701483374,1.6897839419557066,1.7778097157078045,1.782788661365438,0.4408137807831394,1.8210707549011689,1.906647651821343,1.6326423724743115,1.8165316825730544,2.018268997167257,1.6925408515665463
0,1.5282071886109998,3.88,5.79,5.04,6.19,s16,1.6934498750202627,1.6130981956217125,1.618607908040726,1.7207281734776236,1.5249107345945805,1.551649423188124,0.12043826310470651,1.5881177844448238,1.9350208479217628,1.5424881078943953,1.9078365377921251,1.9858176062052202,1.6216090899683921
0,1.6430007924810157,5.01,8.12,4.96,2.86,s16,1.751928590255548,1.7359514302079635,1.6823140043343807,1.8056574075755076,1.6744997572865516,1.6794139759800952,0.4494609809150969,1.7076391174368757,1.9445219730411045,1.748059077251738,1.8219606293498227,1.8976248379724225,1.8068879684464063
0,1.369443588210395,1.0,3.92,4.96,1.0,s16,1.5400313226631677,1.4242045120866953,1.5986891622261332,1.6082473599876383,1.3388957777256807,1.3441205876463624,0.25104620880922246,1.432862965758328,1.76759969002784,1.4976416079740913,1.6101884300065543,1.937293129212219,1.5375840035729094
0,1.7008733902275948,1.0,7.53,1.0,1.0,s16,1.756475517558366,1.6688323463575214,1.6128418311512007,1.7245643468542147,1.645858401194305,1.6398160310465686,0.24429554140911236,1.7126665758526656,1.6807163166699128,1.6475729717260537,1.7730967393725638,1.9064105945147434,1.691965598006309
0,1.3965685136097856,1.0,3.71,4.22,1.82,s16,1.4910773247852322,1.44927932506838,1.5542604318925841,1.4983963209384044,1.3926444902573603,1.4072664643041088,0.37792096135864206,1.4906994944206224,1.5811413121050464,1.4939197110671403,1.5153238781720075,1.858898233549926,1.4980819539902281
0,1.7823208931515664,5.05,3.83,6.17,5.88,s16,1.8891949681741984,1.7025837102110355,1.5443271029250765,1.5317097155889847,1.6848663520443425,1.7552856854768573,0.2030185858419502,1.742420006865557,1.636187934398845,1.5195876241290085,1.7321513850332586,1.848446316481903,1.5604377444643225
0,1.8117553327254088,6.09,5.5,6.44,5.83,s16,1.889329254569585,1.7264795039939544,1.5847405907907195,1.628702890657066,1.731846396667617,1.7482934561849452,0.35708000373116366,1.7961767917931528,1.7330195049834458,1.5674794091610655,1.7963334390989818,1.9255267018593312,1.637326842572942
0,1.6262200622591827,4.27,6.26,7.94,6.53,s16,1.7178087729819476,1.6427783924935806,1.53504050334384,1.6851758432892625,1.5989725545604951,1.6210490954583614,0.3076219583595825,1.67474735919797,1.8833231776564983,1.5823798715129342,1.7820587015450364,1.903814048437292,1.568827072804888
0,1.7860054275199593,6.13,5.97,8.49,6.0,s16,1.821647834055426,1.8749092024935727,1.6388483155860767,1.858530084376821,1.8419037867362924,1.8588838530416778,0.26224689447225336,1.8732272695532117,1.9540534117763961,1.6627897747298572,1.9442021982008697,1.8750093172429505,1.833623019336314
0,1.7009814469594886,3.74,3.77,4.05,6.19,s16,1.7891781487662985,1.7795259598283417,1.567541255319452,1.6533822265248403,1.7365960547531256,1.7670002000019815,0.22411712571187614,1.7673989207169312,1.7969237138873808,1.559905766498784,1.8294603959373639,1.944906372082305,1.686878735893493
0,1.5957930832640992,4.05,5.96,5.01,5.04,s17,0.6560991128077287,1.8827005427487657,0.9214536324672307,1.204763413197517,1.482469101688002,1.2568432056456524,0.42796150526869114,1.4342572439308232,1.2214766560186323,0.9064698429100022,0.8948545597623432,1.7605961316031964,0.7655015753227712
0,1.5479455027379236,7.26,7.03,5.28,7.31,s17,0.642816482847155,1.525738910645479,0.8449579636669657,1.039085935678692,1.2961172262202334,1.0744187612561937,0.3539773519638518,1.273354446596921,0.9998934332662337,0.7936268325667402,0.8493986085804579,1.277626845639276,0.7320266776171112
0,1.495888996827369,6.46,5.78,5.04,6.04,s17,0.7821027198604016,1.5394927931479492,0.9433311360401411,1.137092073689185,1.3338246519262489,1.1043617424163177,0.34260324860524527,1.278090595320538,1.0785345225345875,0.8819150730226228,0.8743403158091385,1.1992248240552397,0.8476278238415049
0,1.612052210456807,6.35,5.56,5.74,4.04,s17,0.7400272371373378,1.7420022259341268,1.0477208089204075,1.2400001367941287,1.524650981722421,1.3149641917948962,0.7013281961019966,1.4525389596615086,1.2941000500121072,0.9880392161507974,1.03305621553397,1.7478782537177358,0.8920014494729505
0,1.3862212259272702,7.05,8.15,6.12,7.35,s17,0.7791652718181838,1.4032658636223272,0.9761160238094688,1.0117773181640008,1.3808209429436218,1.1374379748104717,0.9509142412128537,1.282617028719201,1.0330762566346277,0.8843468476253538,0.979025323020069,1.4347953055224072,0.8737316507161648
0,1.7405947475738994,6.9,5.95,5.37,7.14,s17,0.7211791458475947,1.701506152019571,0.9299054189999705,1.1302343248341784,1.4268378800237547,1.340672254105185,1.1926277817475288,1.5297053611547549,1.2342427256258373,0.9691171557623308,1.1287746320199346,1.7723536445991392,0.7902873872527838
0,1.7665977944886038,7.08,6.6,5.87,8.13,s17,0.8691629535378715,1.8394963636948996,1.0978836075080296,1.3609703860811866,1.5069389895847047,1.488149207044414,0.8966349304261687,1.6255673104594646,1.4497837540617562,1.1717697728903387,1.0540283461650475,1.3533032957288738,0.9522235207897731
0,1.6033635780654407,6.05,4.99,5.0,6.03,s17,0.5982863998451062,1.8872387940679918,0.8080964431254851,1.0467075135788066,1.3449754729324614,1.0981937949793754,0.6283558760888468,1.3198053333549127,0.9985505541832667,0.7542136417547995,0.7943803878351603,1.6584967896728333,0.6864104401906679
0,1.6623767519204824,6.04,6.13,5.1,6.24,s17,0.7877907186655961,1.73172246699069,0.9502218704055139,1.1530726012400327,1.3932482311047978,1.2497581858341635,0.3000993871662554,1.4311611785595488,1.210613209161219,0.95604935210884,0.9445383661438016,1.7310792000391002,0.8481336672407012
0,1.5001711618343418,6.09,7.05,5.54,6.06,s17,0.5915831900764363,1.7312503207628671,0.7949165242516556,1.0311687554939137,1.3584182401592093,1.0436486706242647,0.6908028928546974,1.2372100602260652,1.0014241166765414,0.7342330990949382,0.7696393692520771,1.6674883245072376,0.6829529302397663
0,1.4091149357183816,6.03,5.67,5.86,6.1,s17,0.7923199095211584,1.2808727782984906,0.9632198428067005,1.1214531744349383,1.3824826363697493,1.110274122379999,0.8579845264425332,1.2591125708478348,1.0236834158974224,0.892445703680925,0.8630151476225145,1.130435376389069,0.8583666721894656
0,1.3525091436822625,5.96,3.68,5.59,4.96,s17,0.7478119400493966,1.086995587335657,0.8971022988157213,1.0791353122752483,1.43976870091885,1.0356646151523807,0.1125284372687636,1.1661260198635985,0.9533625983475433,0.8088996603720884,0.9106175872188986,1.4090666249141712,0.8155176377172073
0,1.6581521998037614,4.54,5.51,5.08,6.47,s17,0.6785543401432896,1.6738977697557607,0.8538641660077455,1.04602138282918,1.3217950748890015,1.1798617033619232,0.776431597010697,1.3917317641429179,1.0658242288211186,0.841255928748351,0.836295308091477,1.5896038023299628,0.7487090439239461
0,1.4138072122281335,6.58,5.85,5.59,7.32,s17,0.7670687598688435,1.1661078402450644,0.9482759486932797,1.0519997060606068,1.3412644636205227,1.0630451406295713,0.7460778534031416,1.19928917135847,0.9793004854118834,0.8565121996025806,0.9362790725420953,0.9862559055682563,0.8377368199774655
0,1.3539749975689337,5.96,4.06,5.04,5.99,s17,0.7291441782634984,1.5235441211769443,0.8467998932837695,1.0620420210276205,1.4343134165946716,1.0466763508143693,0.11072824989574581,1.16557892487306,0.9537490171578811,0.815043102846559,0.84449665675205,1.2040455749844599,0.7788724063352372
0,1.359887514855136,5.92,3.62,5.6,6.28,s17,0.8222154750069084,0.9135889650274649,0.9599051676751085,1.0673117176266755,1.4060961405359849,1.0811140955954466,0.5082611262819055,1.2310694231174333,1.0199228811108227,0.9014646753469511,0.9682044778160708,1.2160341518654683,0.8660738923429729
0,1.3266911067933336,4.12,2.5,5.04,3.83,s17,0.7088288655677748,0.9375093027045938,0.8476120233477862,0.9141358388124123,1.3100321116046318,0.9662781352680705,0.23394661620783896,1.1203739886919304,0.9043698785576573,0.7708757560304167,0.8498693238851027,1.368763709243554,0.7507613646049567
0,1.6662095443429585,6.22,3.83,5.49,7.69,s17,0.7955988971023382,1.6582160535571777,1.0137540539105352,1.2594502698089953,1.436314336853167,1.308335382326998,0.9771552637483949,1.4784633592406005,1.187642203992016,0.982068137077031,0.9899413613657693,1.6858274140389593,0.8922383607233266
0,1.3392494011399503,7.27,6.03,5.04,6.1,s17,0.744626084833973,1.1971959256430549,0.8824334832936458,1.0845768543023655,1.3994425733125349,1.0475881485140386,0.2354722891985408,1.1871247418789102,1.0001811263085507,0.8326005868367634,0.9070118328872181,1.1315984409710516,0.8069220515137272
0,1.551658366117687,7.03,3.88,5.87,6.27,s17,0.7766508949798929,1.6248889683812653,0.9752253211891051,1.2234019485898817,1.4549667176281655,1.1974553176176266,0.7275111628778679,1.3451988409004914,1.1788734316807759,0.9182876196932748,0.963080685340822,1.6764581939317154,0.867221786726657
0,1.373656164769852,4.0,4.09,5.24,4.21,s17,0.6902755705765347,1.4007327452183889,0.8849793952727074,1.061013028629167,1.418348728984216,0.9935893511727953,0.25290967040426615,1.156399587775521,0.9452218750269887,0.764828468937456,0.8720340724953886,1.479134010448635,0.8001135362858887
0,1.4536769662267712,3.19,3.82,5.72,5.69,s17,0.8185734608501614,1.2978560527684238,0.950262405485514,1.1397246707771407,1.3270816808546577,1.0767905561891284,0.5623810544466901,1.2256031042498,0.9921572211870617,0.892968233467792,0.9604265633072488,1.4025270382242594,0.8635790704753816
0,1.4391423527192413,3.62,2.95,5.04,2.92,s17,0.7527460338464871,1.184721913824038,0.9033296535221385,1.024317611289577,1.2853482746876148,1.0403969528339574,0.6383248833540298,1.2135424478699322,0.9977629430731652,0.8326279809888284,0.8880182393375087,1.5056465385563422,0.8036928795837044
0,1.4055800159882743,4.53,4.27,4.5,6.06,s17,0.796373296317332,1.4493133670451828,0.9607139952152064,1.1099947869472078,1.3336798376888623,1.0778638689260482,0.592361888114346,1.2153208392867554,1.0214678180840755,0.8762993161328936,0.9502697578001924,1.4832686648802058,0.8827311575704413
0,1.7034205821428339,6.18,4.0,5.04,6.47,s17,0.6686125712644544,1.7411572935887323,0.8427218869184556,1.0670885751570611,1.3857403964335653,1.1983478896532112,0.4875110187197338,1.421274646296883,1.0809578734376175,0.8442956035815161,0.8322741823213033,1.6952689604139577,0.7412882690581011
0,1.340823321973026,3.73,2.77,5.81,3.73,s17,0.8127285442301857,0.81260592709104,0.9842014011807381,0.9922708475544244,1.4624573402062264,1.073590367713833,0.4158984553760159,1.199841899111259,0.980438294432501,0.8787770765764016,0.9360892950483528,1.367367895409655,0.8461227959716253
0,1.3289493389340734,3.96,3.29,5.04,2.62,s17,0.6466289235428464,1.3613029106626637,0.8486360185049944,1.0082939744622217,1.3466362818914517,0.957869031248392,0.4869915915540166,1.1189252960879137,0.8745928744844407,0.7283788476649584,0.8314393262577253,1.4258594707426884,0.7516277879694617
0,1.6928464443532487,5.64,3.78,5.77,6.04,s17,0.5836815974851639,1.8628127144728834,0.8297636367065424,1.0904878338633313,1.4096776237550146,1.1919141085085148,0.39125189057176435,1.4116152419454,1.0905665952228625,0.7924579133761727,0.82375995319468,1.720622963730138,0.7033680843574723
0,1.3895228003114646,5.54,5.0,5.47,5.9,s17,0.6305993244403458,1.5000850693794687,0.8095309270922231,0.9828903642622242,1.3926425126960016,0.9546345431445862,0.35396783400004495,1.1237050746672042,0.8713280863586497,0.7034294056980714,0.7975962498926918,1.449650212485802,0.7221903870510009
0,1.751510243762337,3.04,5.81,4.59,6.08,s17,0.7213443179104568,1.8124726702475202,1.0128251790557306,1.2659229424437557,1.4365163440318014,1.4011644167777804,0.6225277548840076,1.577124237752952,1.3720593474194747,1.039301874272713,0.9871083767368463,1.8006258298545488,0.8246800023724989
0,1.4842625656717852,4.54,5.69,4.23,5.63,s17,0.813334899156255,1.406833181650092,1.0301574033088388,1.166444517347455,1.3842944026654869,1.1351958994728277,0.5799625985253987,1.2741227058807887,1.0674526642413125,0.9262203087094347,0.8945925833457173,1.0438494800710636,0.9054470786206279
0,1.7583729846439793,4.04,5.86,5.08,3.94,s17,0.6573046500424651,1.8969123735918654,0.8942029035844028,1.142669051643903,1.4617465356772525,1.3049670887276101,1.0897032551896242,1.5159533847755071,1.2160756333479457,0.898685611584972,0.8554999940179018,1.7828493627358277,0.7547274960133201
0,1.5829324774205173,3.83,5.74,5.55,2.86,s17,0.5975937704715877,1.8391874813968228,0.8060297738777162,1.0620511057964408,1.4753385405597252,1.1266615451841115,0.18297757932725434,1.3151192881935705,1.037026841980412,0.7676687696112352,0.8019363019858994,1.6954877077835446,0.6979310959970784
0,1.4597764335890875,4.99,6.38,4.82,2.88,s17,0.7166109310576423,1.076665499726336,0.8821581087886958,1.0710282992865165,1.4079521209472152,1.1281014766333963,0.49924354744479693,1.2964182068787848,1.0421380993184441,0.8515929247521634,0.8873075922226175,1.2832151248803245,0.7809067860716272
0,1.6044862582592714,4.17,5.74,5.46,2.35,s17,0.7820338744320976,1.6168341774626436,0.9879007115450649,1.2143740994750138,1.4077017908028715,1.2244557722041782,0.5626134887668854,1.3940995113409436,1.1563819872666619,0.9332797969753832,0.9968772388006881,1.6539920911065709,0.8775282661834187
0,1.616430661200944,3.37,6.12,5.31,2.15,s17,0.9664752018315008,1.5601884447378964,1.1815134599599073,1.3018976884389781,1.4677691502935888,1.4032582901983952,0.9371353687336463,1.5147281146479687,1.3047790773735444,1.1548716186556591,1.1900428693778284,1.6058350593018815,1.0634987636003674
0,1.3846020179898342,3.46,7.03,5.86,1.0,s17,0.8077180766509207,1.5502699035831595,1.0043766272337806,1.2037231583627048,1.407705632119458,1.0867317657361504,0.5287287271045158,1.2153053422059013,1.0823161973428128,0.8808028813032984,1.0013041666440738,1.5158910664867067,0.9080448433548236
0,1.4080452691556724,3.6,6.23,5.81,2.4,s17,0.8505694752354453,1.5106228376515247,1.033199667859512,1.318297236044529,1.4525945273333143,1.1140542518409546,0.8349513931605732,1.2318117249852971,1.1273084005411467,0.9233167621020475,1.0482308638517672,1.5584593479753348,0.9282564373177751
0,1.6681636841506453,7.1,7.03,5.95,4.01,s17,0.6616317740065645,1.8313726324475006,0.8928290705442437,1.1375935473139198,1.3987398444978112,1.2185220849978022,0.9030806708311947,1.4221390430198002,1.16034996573409,0.8782868939152277,0.8623232454274716,1.7350431220228568,0.7470756901332485
0,1.6176838921553713,5.04,6.03,5.05,5.72,s17,0.6250259981898885,1.8255107400026196,0.8931139755770472,1.1765689071046515,1.4209683689209682,1.2253465995362576,0.8768346670387772,1.3968359484043065,1.1436929905197735,0.8576640073214445,1.4968818011831568,1.8886602775282517,0.7473339422047016
0,1.4833475186017826,6.33,6.74,5.74,6.26,s18,1.5685904405548223,1.5864924881425138,1.9345269858433252,1.56684653123469,1.4633371200413459,1.9738412444256603,0.3678565642043621,1.9567432056744174,1.5192440652449095,1.4454803737617703,1.9722045798585013,1.953184014476716,1.4175764984278127
0,1.716504821288427,6.87,6.09,6.36,5.67,s18,1.7922053065336216,1.75045568688099,1.9843554075375067,1.6849493868169514,1.6558169177235245,1.970442857335561,0.083293818498267,1.930163183735373,1.7343912595429813,1.6243251455643977,1.9776810097876396,1.9888576301149614,1.6143208350476899
0,1.3667499907212664,6.36,6.72,6.08,6.32,s18,1.4253866222954752,1.4060226643158966,1.8181381860389134,1.345699174864821,1.35442595930747,1.7943837926422859,0.09098617538547726,1.6925094148834692,1.3691045670780233,1.360667975975586,1.8357789925725818,1.7354379136989362,1.358314463934148
0,1.5870272188559063,6.65,7.97,6.73,6.78,s18,1.6033948144145995,1.6514689533507614,1.790287991516526,1.6704452625289559,1.5673504665106384,1.8398632902357228,0.40788397119457853,1.863887255107774,1.596342183091061,1.5911323779711175,1.8264002640767876,1.82405791720217,1.5610526943087843
0,1.7392692084773067,6.13,7.72,7.54,7.59,s18,1.788614398715639,1.7679237435183452,1.98016536602805,1.7686470781648413,1.703339237468997,1.9539839805227555,0.16381012880179568,1.89363152242821,1.7566011755596023,1.7331472124657008,1.9845115948082501,1.981977873583297,1.704318672495976
0,1.7370713800458741,6.51,6.04,5.33,6.05,s18,1.7535971157920613,1.7845127439761512,1.8262445860899712,1.7797983411572131,1.7261192275855581,1.8392263093899688,0.5238694137962825,1.8565661197060823,1.7465832440909095,1.7316422182984903,1.8244722871347507,1.86887400775717,1.706754960616232
0,1.8182582578243975,7.33,6.94,6.88,6.28,s18,1.8534784866140148,1.8631507943867005,1.9343803837826572,1.8005504938543266,1.758790165328004,1.9209213286470703,0.3542572381453968,1.9084163923596407,1.8249454165323238,1.7844064232546701,1.9144349236195142,1.9859081577150954,1.7639317613212055
0,1.8698874910703003,5.0,5.49,5.97,4.59,s18,1.8525156198119435,1.9084003897719564,1.6278206054508315,1.9312396753467986,1.8297060200083672,1.6599619436864357,0.1525607753508491,1.728282390718543,1.8727270691036972,1.885402917608615,1.593323733981883,1.6959002060673916,1.8483610365319842
0,1.6166102026443836,6.55,6.03,5.94,6.56,s18,1.6719919671185313,1.7515973997643837,1.8436920265291734,1.6318798664254186,1.61238882927824,1.8286096661399345,0.26504201111862846,1.836428655819521,1.6255753019049908,1.60877488220174,1.855507624079065,1.9017892557993052,1.5906614385402853
0,1.8806334694103857,6.09,7.29,7.31,7.73,s18,1.880522971054007,1.8950455852233326,1.9174235429512354,1.897750236881004,1.8259108935849806,1.912464798200891,0.9164217412249309,1.9082948956988126,1.8811102100773285,1.8651549751967753,1.9138414194176026,1.9387935969322916,1.8412572514788046
0,1.6640325003526941,6.24,6.6,6.03,5.47,s18,1.705198377359669,1.726733490817498,1.8987415761858237,1.745646514217654,1.6370754338843776,1.9217361557390369,0.36063764344937344,1.9006030355378227,1.6794387230469408,1.64900474875268,1.909521681074268,1.9495339753947913,1.6229813438202871
0,1.846444559446926,5.55,4.63,5.04,4.13,s18,1.8417359035214362,1.9825442203950665,1.9025489244456608,1.901879629119736,1.8485855187865319,1.906783418244026,0.39929996852390026,1.9530356049182283,1.846205491278531,1.8644776047286706,1.8725946297341354,2.0064732375797467,1.8303204064206886
0,1.8633693496449046,7.33,4.09,4.86,6.15,s18,1.8733107464290963,1.8787027736765385,1.8584571275811532,1.886832294520005,1.7794697691081627,1.8763296007107293,0.40695862956451245,1.8551395150955647,1.8642458377055426,1.84991141306298,1.842702328940593,1.8826983557390369,1.8155750459575826
0,1.4586666947659106,6.62,3.94,6.14,6.09,s18,1.5126803766734618,1.6938862732991495,1.7223027343779238,1.4981527217069206,1.5309837072810124,1.7812919303709007,0.10872426865695983,1.7488104992760798,1.4746088613842705,1.4318865913868724,1.7279454718430403,1.8139998268064446,1.4219687226819189
0,1.8139603441173335,6.04,5.35,5.5,4.77,s18,1.796458510095908,1.8605193656833396,1.674591145396362,1.8725613968005783,1.7680495751543308,1.7077827100000578,0.2228563794759748,1.7438707864744272,1.812866454144899,1.8274890037961216,1.662772197551301,1.741024226082553,1.790825513154494
0,1.3318794934302005,4.38,4.03,5.73,3.67,s18,1.4129427484307704,1.427130918698135,1.704129520811044,1.3082761361045763,1.3786194584005989,1.709385943734273,0.21825001074236372,1.6475063216726804,1.342411739337459,1.326181891534886,1.765383333750103,1.6966283726410971,1.3324563329527166
0,1.3689627908695887,7.74,5.77,7.03,8.51,s18,1.4291002266611619,1.4453683722882937,1.7495412022568981,1.436432152551582,1.3794399413274974,1.8403511311130698,0.3665041042845214,1.8313030646818316,1.3967940885665753,1.3865255468612525,1.8232418716569958,1.812207304849184,1.3593690345213787
0,1.7627331598626217,7.05,3.08,5.97,6.64,s18,1.796637134405815,1.7795360122621187,1.8912480400466842,1.776590941022361,1.723124119999512,1.8908193159184332,0.42922589829396696,1.8903117266300358,1.781070100097919,1.7344722729908773,1.889307206347846,1.8992414357076859,1.713508799600401
0,1.6951477762152036,7.04,6.83,6.05,7.29,s18,1.6765518333282667,1.7486064072629217,1.7274457719612286,1.7816482479216056,1.7009107931456002,1.7847771708568914,0.11476230448734581,1.8244105090039806,1.697835858599781,1.714371432299684,1.7562449938520563,1.7778364664095374,1.6894573198520915
0,1.5582840157495141,6.24,5.71,5.77,5.99,s18,1.6405640688489704,1.5930839890506805,1.6595951226194616,1.5173568146143204,1.6228223008917046,1.643062451828321,0.1568340545032605,1.696686810346546,1.5881508031859246,1.5477562668752674,1.6086002613223442,1.7031420769804226,1.5352921106473758
0,1.845871402795562,3.92,4.33,4.4,4.29,s18,1.8474756061533384,1.8656945059421473,1.7275203467367577,1.8562151696425717,1.8034014273639878,1.688763520673004,0.1295927060601927,1.789619681231235,1.8571230517399435,1.8190018730749768,1.6478714000094028,1.7952627944878312,1.8201925727836112
0,1.6561447548917059,5.69,3.97,5.03,4.12,s18,1.6691453385146549,1.7417416586960144,1.7112098018933253,1.7179373132296183,1.6472223046214394,1.7630788005827291,0.42743716949691013,1.754350478476752,1.6623307738863602,1.6759659972448118,1.7220537087733954,1.759757580266954,1.638222679031811
0,1.6406959138085417,3.71,4.31,4.99,4.31,s18,1.6834482850357562,1.7195014630959582,1.7376578240292107,1.6768573721307316,1.655953814984251,1.7564399509843875,0.3293951188481383,1.7304345765871725,1.6458915102273703,1.6728053419798021,1.7420653033612474,1.7575604438811503,1.6208779636326058
0,1.5218796307711888,3.22,6.21,2.81,6.35,s18,1.5443162170485634,1.5905228787209067,1.624370676940261,1.6121277901269617,1.518391961683848,1.7381008789218582,0.5407044616447867,1.5968136654284493,1.537780660251089,1.563859421462345,1.6932115914762624,1.6374400259194006,1.5267962497382688
0,1.777628237066355,4.23,5.6,5.73,3.69,s18,1.787713089550575,1.8073959227402705,1.7204012395842874,1.8118690446983514,1.68155146388266,1.670576773937194,0.7089256004518201,1.6622897009642283,1.7818075760616532,1.7883014415424858,1.6883916514915498,1.7459692446025166,1.7557853865882018
0,1.6216930919364851,5.44,3.08,5.58,4.05,s18,1.6267122039803956,1.6772206186942338,1.7415516516992602,1.6744126768279548,1.6251059901557126,1.7360000455965015,0.0725274797387776,1.7932168745256325,1.630371406533806,1.6416640973314527,1.7473305595926574,1.7110840649661716,1.6287425314780988
0,1.6274028164804868,5.94,5.24,5.9,5.36,s18,1.6438977159642176,1.6783075503777312,1.6207523640064352,1.707713551690202,1.632931288300254,1.7050505328313346,0.1215457866409424,1.7002836597822384,1.6319958914583301,1.6623514981821677,1.6509532590348108,1.6405489725321623,1.6291807276318622
0,1.9959974433804621,5.95,4.38,5.41,5.94,s18,1.9845034508151391,2.015072916343283,1.99922001113982,1.9826543974030084,1.9782142310929007,1.9786311712213989,0.14368164162602515,1.934580044844446,1.996606483483884,1.9791814635314315,1.9528252001914153,2.0282917855067764,1.9858068831209819
0,1.7362330756584372,4.9,4.22,4.29,3.92,s18,1.732926498075904,1.8013919761757737,1.568840326032313,1.7893983630643202,1.7463040608963682,1.6156731088935654,0.08691456881887927,1.7465544172240675,1.7432479829437568,1.7672888650829215,1.5567982794249033,1.6711290801759446,1.751847231356395
0,1.9196137082067581,2.96,5.51,3.78,4.46,s18,1.9264406202889681,1.9432462426879713,1.7782575194994639,1.9346401732085878,1.8910251052726759,1.8187615367502428,0.07039655645322851,1.7956550912406248,1.9351877736938636,1.9196477946157948,1.7247132737866853,1.8621826802912684,1.9001431087374403
0,1.7939265435698486,4.44,6.05,6.97,6.4,s18,1.7854046797544072,1.8205036257740979,1.670497309984511,1.8448693957606421,1.7857087803087737,1.7393176196834448,0.18097616105001713,1.8162305079955043,1.795550179627634,1.8122519844102056,1.66417724119239,1.7463412677129533,1.796090279115381
0,1.8514025781855086,4.62,6.73,6.32,5.91,s18,1.8958112857973184,1.9773654270599463,1.9203445235534176,1.8419212132004068,1.8228533103128433,1.8613161450148956,0.17071059756800855,1.8629936984002713,1.8504664370238082,1.8419792734038722,1.8647580179235712,1.980935237248869,1.8128568731594275
0,1.8675891864821086,4.56,4.15,6.21,3.13,s18,1.8868275863157367,1.9563020681247227,1.9440652526839566,1.8459503974086076,1.8670174449402763,1.8964817817368704,0.6133013091692225,1.9100355099457644,1.8745578709775703,1.8585037835098772,1.8862122356802704,2.0070756234514633,1.861307158596384
0,1.7957039802400754,4.15,3.26,6.28,3.22,s18,1.8226213495637982,1.8276943866777913,1.7795143710884762,1.8288525441401902,1.806866364458008,1.8281546892140872,0.3316475775529817,1.7683718873105807,1.8032647491397071,1.803326820851317,1.7578129461422325,1.8166583401511103,1.7602177555554244
0,1.8630168923128068,5.12,7.06,6.81,6.03,s18,1.878150373149075,1.972475573833412,1.8989759576914302,1.8995520444913128,1.87599801027483,1.8780389584969992,0.22918560661300447,1.9061419178014622,1.8632918716305973,1.8285927036486918,1.856448688537406,1.9693910686497018,1.8467228333743595
0,1.8406931616713242,5.24,6.99,7.08,6.05,s18,1.842199784911414,1.8798557933879083,1.7266880735375203,1.8974736235948901,1.8128180606407023,1.771458440619119,0.6012656479053518,1.8231620140825369,1.8506155177531136,1.8543200947522696,1.699960821228057,1.7806338240163004,1.8119833276124364
