,channel_AF3_lyap_r,arousal,valence,dominance,liking,subject,channel_F3_lyap_r,channel_F7_lyap_r,channel_FC5_lyap_r,channel_T7_lyap_r,channel_P7_lyap_r,channel_O1_lyap_r,channel_O2_lyap_r,channel_P8_lyap_r,channel_T8_lyap_r,channel_FC6_lyap_r,channel_F8_lyap_r,channel_F4_lyap_r,channel_AF4_lyap_r
0,0.020008068818312248,1.92,6.05,2.92,8.01,s15,0.022505477758554437,0.011372472022796716,0.010524073455293352,0.01860519424899571,0.017546905119588067,0.04840492737757692,0.008235648640414997,0.048825419192411484,0.048336364298450736,0.011544261834113414,0.022329315248426563,0.012733724416064305,0.013055807857190118
0,0.016906732837046173,2.96,5.04,2.95,8.0,s15,0.016619385622315526,0.011063221451285675,0.009854662517331657,0.026563858985900784,0.023046163110980365,0.011205522809352097,0.0032629537058400265,0.04838901539238136,0.02147249948737938,0.011909304507269477,0.017931351294884136,0.018152165037440545,0.012164376717986789
0,0.04787784011996522,4.96,3.04,2.95,6.0,s15,0.008649724024646654,0.012006751307240642,0.009036866817834202,0.009571226652436413,0.030701993261486576,0.010255827410282732,0.012400665139793533,0.02731040238661121,0.02806043205794716,0.01093902894518189,0.017576962568628483,0.009196455433683517,0.011771133207943969
0,0.017971336935448882,6.0,4.14,5.17,8.06,s15,0.04837046010153627,0.023893202792157207,0.009436883862026542,0.009708236521623167,0.02186027864901406,0.009488970231241022,0.009297320717259232,0.018078135880898256,0.01937000338486796,0.01124290048651444,0.023096239697802296,0.020948698129021805,0.01061246969032067
0,0.018703821888120187,4.01,4.97,4.04,7.04,s15,0.014820350065069708,0.03068326524174176,0.026191357713434536,0.016807930300554923,0.024108199972906922,0.01627340166587526,0.004281315008447966,0.021097966629689126,0.01889863652507149,0.017955005075049213,0.01775436348967485,0.012261759577773739,0.04436213419624079
0,0.025921724256809598,4.05,6.08,4.01,8.0,s15,0.011879809181645164,0.019162052280300157,0.0113234332462526,0.009016776894623393,0.02973987195379833,0.009796913218948024,0.014309875588668064,0.030046695842515216,0.046796632175204106,0.013363660298173288,0.015300740225840406,0.01163362433144242,0.01190478699162311
0,0.015234975548057198,2.04,6.99,4.03,6.95,s15,0.012230838193731853,0.010967053733505459,0.04742956988665517,0.031202498373094422,0.018120271014416347,0.010363065671112545,0.004665408652691068,0.02098124425761634,0.017233257406339863,0.04766605853430254,0.01765831617208611,0.04515209760902471,0.012650016445224649
0,0.01502133531085521,2.99,4.01,3.03,2.95,s15,0.012166576708777497,0.017528853573641746,0.017402387791731214,0.025896329927898958,0.04830583455611251,0.016489649945356753,0.008689548258195717,0.021092901449725667,0.01695530733724282,0.04664137801345508,0.01668955598558679,0.04789732572983719,0.020647540903228862
0,0.02267836528819998,3.97,6.05,3.1,1.0,s15,0.019716106928311643,0.017240642191289398,0.020644353819893668,0.027179196902683774,0.03232696685162208,0.017594809060568165,0.010759761040670682,0.013465387699967725,0.01888564654758979,0.017998462194924663,0.021978446415492497,0.022951815678523203,0.023578747288211167
0,0.028609364288984716,3.01,4.01,4.13,1.0,s15,0.03122158728393844,0.021860873568189023,0.012597882586556594,0.013356047242374687,0.021838018942291475,0.010256298676976599,0.002839068362587151,0.02527496837364392,0.032589874948774196,0.014206186186592482,0.021232886890788664,0.022204182470909762,0.013886956952652817
0,0.013563309443199074,3.01,7.13,2.97,1.0,s15,0.012697787042391455,0.01672642047588621,0.009708430807469253,0.01021438843584586,0.015320862747552873,0.011191596015025005,0.006424457148501647,0.015958160384226625,0.01496207432484064,0.04608396565026957,0.023161755551348643,0.04969151646115937,0.012424068188104084
0,0.024042169864361126,5.05,6.91,5.03,2.1,s15,0.010304514755637042,0.013818624136331037,0.010066446853896432,0.039514764872464136,0.02981105741563742,0.04713407939545967,0.007042850527846832,0.01675057918067996,0.015191698963359273,0.021284081909682777,0.019011475227691192,0.025038227930173594,0.022551791222540876
0,0.0485914006525156,3.96,5.0,4.08,2.03,s15,0.023722972450675617,0.010530591844678522,0.014433673798568619,0.011757215419849216,0.01870071906743084,0.01294184199834278,0.00544989377372013,0.020262285292617834,0.018401178975743632,0.014654622115488111,0.02313641087039491,0.049147107649822545,0.016932718021663143
0,0.024305739065057168,3.04,5.04,1.9,1.0,s15,0.0238679912355211,0.02164937428065717,0.01123578316310666,0.0138161413548356,0.026492738375028625,0.012636911211989945,0.0024310011612741797,0.0399190776899936,0.02551163246241898,0.013017132345235492,0.021265935897827205,0.011440939924714197,0.013302683344427059
0,0.016079591169195682,2.08,7.03,1.03,1.0,s15,0.015141364679498273,0.019287544530588396,0.010375291533389355,0.02184760701525344,0.02111998411614121,0.04823849833309927,0.017626640547211424,0.020424204923975158,0.017346352722685192,0.009663907713809266,0.049696130655249714,0.0494208195030519,0.011498804011587462
0,0.039748367484028546,4.0,5.03,2.01,1.0,s15,0.04427000649121343,0.01158140089128398,0.010683098307195701,0.01069584838414603,0.04642582301852065,0.011438526461801088,0.014254416738237803,0.029529057578247597,0.02861076622397329,0.013009193464750407,0.022232030383299524,0.024496057506460486,0.012424799109404906
0,0.018658772228270983,4.01,7.12,1.04,2.12,s15,0.0145597458693941,0.016708871820470653,0.012207145497822985,0.04687171708113934,0.020432467535724804,0.008763828079129144,0.003713992604038351,0.047947375628413016,0.020542268382025657,0.010007898057494802,0.021863330589545985,0.01651658753217282,0.011301909710612686
0,0.0166588537336335,2.51,5.65,2.9,1.97,s16,0.022215254918299024,0.04907468143774539,0.04623077794125197,0.04230761611670775,0.04872628815320075,0.049042091564256284,0.012081208145409186,0.0502054423702007,0.042618505160013774,0.04713240808114081,0.0411458692677394,0.020221819089153607,0.038423808102900914
0,0.022447436363372063,6.45,5.03,5.04,5.54,s16,0.017538489876212437,0.022159834484477472,0.037664841350756144,0.03098954473223004,0.01647010740343013,0.016285160085656843,0.0028306751251223213,0.017216395545791602,0.024946557558499883,0.03446972114699226,0.03075187153868612,0.03317973894231453,0.054298512424741555
0,0.02178785407936182,6.74,5.83,6.37,6.83,s16,0.03248633788182173,0.01770837883372859,0.0384520497238427,0.026001774609743945,0.023635579287366832,0.022329686762212416,0.004621299944425734,0.019470297373258002,0.0170649205095101,0.036621511191652495,0.03674125747316212,0.023189298923199042,0.022984843157897457
0,0.02065448394188518,7.09,5.67,2.53,5.65,s16,0.02510133125029602,0.012172727318076693,0.02639169459897246,0.04085786390341988,0.0217766211583063,0.014991432212087612,0.0023340998417823527,0.022136926651000807,0.012892374625572696,0.040035386694098285,0.021801422978495508,0.02632260060572345,0.030744536892398252
0,0.01055290084774213,5.51,7.9,9.0,8.14,s16,0.023367063291780246,0.023729216997692714,0.035484904686152986,0.019907049494465527,0.010968481444685178,0.01941317028099002,0.00027349526933662094,0.014971030790974782,0.017717449219672065,0.04773784531524175,0.02434612087232219,0.037049050233801985,0.027243159171046603
0,0.016144127169931972,4.99,3.63,5.05,2.78,s16,0.02874379972360531,0.04958766791350028,0.04219719485232698,0.0331414235626271,0.017932807742141343,0.014837920706150825,0.0018392504307260188,0.02204938553252205,0.033036364964920066,0.04631477397187317,0.030852207967213146,0.031391722291380555,0.04652246725751285
0,0.014941325510962559,6.83,2.87,6.17,7.14,s16,0.013741783853304664,0.01911003026220226,0.04454004110250266,0.04020423010775918,0.016405802824365743,0.014219437776985838,0.011752973642564475,0.045204484899878064,0.02641656975924792,0.047215072712786126,0.0466485485685592,0.024177322806892856,0.0329955829728527
0,0.020523212650629473,3.51,2.88,7.14,1.5,s16,0.028937164374760217,0.03080939065561213,0.043400720336980905,0.047587034935341846,0.042374841550373785,0.02006360583417998,0.005616040385006488,0.031958534674326064,0.04793609591091371,0.04445089122705286,0.029966930410694946,0.01954535743382975,0.046642404301722305
0,0.012095685086007824,4.18,4.24,4.55,2.96,s16,0.015103561894876869,0.048663931476826544,0.04561245575883337,0.046873329592755676,0.012945649943013764,0.010647964558358989,0.008072726768359646,0.015435013851876992,0.03071815932761886,0.038720099131266214,0.0236507567730579,0.031532742426945634,0.04873822960672495
0,0.013784350215138233,5.14,7.5,9.0,7.01,s16,0.040536955424717504,0.023277934566959032,0.045535232724623474,0.04962538882146901,0.0107240611856634,0.024799580102438268,0.0017065635094272666,0.02476052609118791,0.03899774210793642,0.04280436720166893,0.02452431091895476,0.030403235980442558,0.02490456908168297
0,0.01447759014064984,7.27,4.27,5.04,3.15,s16,0.013405681595089017,0.04838844270122292,0.044196282472825636,0.04487699005748946,0.015646157677718008,0.012675638198852595,0.010892687345805719,0.01848488360878048,0.024555235156408332,0.04228741578888471,0.022239658605811924,0.024181901491605436,0.03770222998501958
0,0.008299423372606864,5.97,3.9,4.1,6.01,s16,0.01450614937281209,0.009851300899661469,0.04476408035235301,0.02920428921021894,0.009354823351710853,0.008776110211784595,0.01068300447965944,0.010778415904851372,0.028509807244061724,0.043914745624800404,0.023104839160050676,0.0202734090469694,0.038667926453707396
0,0.01841794918841259,3.88,2.14,1.42,2.54,s16,0.015098587052296778,0.0252379753481341,0.046664396868527594,0.040662404528835294,0.04325195871317859,0.01953921778401315,0.003383467490212866,0.030715519482453633,0.028790532731997623,0.042496757340012827,0.01833670458455725,0.0319204498123337,0.03968037722403533
0,0.01775452095692545,3.64,6.28,2.83,6.96,s16,0.014228603476184898,0.0236695972748038,0.04548006201148939,0.03717161453387108,0.02499860450185683,0.04917749628728747,0.0007558636199265689,0.02583772656789885,0.041128906450773474,0.04525178222727964,0.030682191496557643,0.03005738002913333,0.039281189232541744
0,0.013093536910364153,2.67,5.53,1.0,6.05,s16,0.01238152255182672,0.014967918583727233,0.04625446231741659,0.031594565989221425,0.048172151812050985,0.011228702270378432,0.007487150660732221,0.018011691814332473,0.023827399788322046,0.04446176021618961,0.015547909817453128,0.019598924196683253,0.033434858948506424
0,0.008149947483619097,4.97,1.0,5.05,2.76,s16,0.007821281661601015,0.008253214016897426,0.040828295339617716,0.03836562842653505,0.006152990773039063,0.0073313861470745935,0.009814887190200586,0.010504732518147758,0.039604468931231526,0.04065180033968202,0.024289555783230585,0.013639970839492947,0.01495700482353089
0,0.01507782055159744,1.21,8.47,1.19,9.0,s16,0.05009379804530841,0.04931586713207017,0.046172801085880934,0.03434147037588775,0.017476949772592353,0.015016942266690538,0.0031420448489258472,0.02036392989121088,0.022257922202583456,0.04599526322873918,0.04423946469694695,0.03338674005571288,0.037119778106298094
0,0.04717525560028702,6.56,5.72,5.22,7.37,s16,0.020721994257737606,0.01788521019492561,0.04105379665107047,0.044231394896830006,0.008944628879645714,0.01603538445600371,0.004346499532918127,0.0256648216303844,0.03458989504848319,0.04463344534536954,0.04157027945939249,0.01841924190521243,0.045388888396885985
0,0.04478229318548831,2.86,2.94,3.9,2.4,s16,0.016227518744387923,0.025201814095729826,0.04448037165448188,0.023420314761334906,0.010464734829093344,0.008695001811358993,0.0017194923601649467,0.031788022494783456,0.03847602963338897,0.0444016061331097,0.01871279581325262,0.03561377665575804,0.04558296804453658
0,0.017512967079643216,3.82,5.87,7.63,1.87,s16,0.012637496641126783,0.021282220637704453,0.04637701072190939,0.045969697855469026,0.021886886505984395,0.015718243081690945,0.004981643199920516,0.049176970312866934,0.04207413286333722,0.04430878287867481,0.024392883509655117,0.02590845495789918,0.04380289952557791
0,0.04132966669091562,4.42,2.0,6.22,2.62,s16,0.046546997172373525,0.026863169633396897,0.048399427869266244,0.04639027064904243,0.011004603887972043,0.017553886090676585,0.004699556025630953,0.0403089438165937,0.042728990002682286,0.046206722940717516,0.03301043370190781,0.02064398029657798,0.04484931902777886
0,0.020194198212637314,6.79,1.0,5.03,4.36,s16,0.04902877467019227,0.021027298138533268,0.04577777233338904,0.04528291633450843,0.02107436849335769,0.016194933418213885,0.014374462643960476,0.02255373056065447,0.030960708390084888,0.046473954584365575,0.02316233142391678,0.023368122813465893,0.03644593871309397
0,0.012076254055479435,3.9,3.83,2.77,3.54,s16,0.043938045013975614,0.011748890462911271,0.04657442076761926,0.04759641670642952,0.012460044968802911,0.011123586425094669,0.0038029609941967932,0.03008973249754047,0.03953030402200259,0.04680647500475553,0.032159624454037694,0.017883806529007572,0.04600166548463642
0,0.011595329824483584,2.51,5.38,1.53,5.99,s16,0.034234353210587556,0.013560259045294953,0.04949316799192508,0.04843065828309029,0.015105342381709394,0.012128726078143526,0.0054051757604549056,0.04462883597926096,0.04220946378875187,0.04725415984490772,0.03874147774880386,0.04216797367678925,0.04746838431609315
0,0.014208148649492418,2.47,3.45,2.4,2.13,s16,0.014544695132487604,0.013194903122337228,0.042561335730970894,0.04040056989904028,0.013930542388052327,0.011700413671378328,0.0058818985434136665,0.013922906983573418,0.02742499579580612,0.04642533512043781,0.041539166930952935,0.028523874766159137,0.0420700997637029
0,0.013572916095539674,1.82,6.21,3.36,7.56,s16,0.01355581264796216,0.04868282915332241,0.037087542933734466,0.031064716407230956,0.015138155807883113,0.012070798498439063,0.002390393975046545,0.01950762478385386,0.013804497418703685,0.036792148061159304,0.024170392424195733,0.02488400071531868,0.037163812235781954
0,0.01141567895740837,2.59,5.49,2.88,1.83,s16,0.019350053189874792,0.014892847255124918,0.04279157192187204,0.03300831935828575,0.012639135568734979,0.009499274077187122,0.004198268225072455,0.01635843618648251,0.025668491112006902,0.044280776941686736,0.013311769578840203,0.017818114259740666,0.04679722177347151
0,0.006912924039216308,2.85,3.38,3.44,6.69,s16,0.010125979245719266,0.008109905588345198,0.041529134700172776,0.03741275051183857,0.006872673449464322,0.006334570449168232,0.002530899352728784,0.008552750711544694,0.0289631232806649,0.04115157963936784,0.018396010736780866,0.01983876935728284,0.03679854339437639
0,0.027583598845856018,3.23,2.79,3.09,2.62,s16,0.02158618104326845,0.03308285468977571,0.047428137825844034,0.0454664410206309,0.03168956709350967,0.026427998156127775,0.005001207869365377,0.046276897155071724,0.04708581634033896,0.0471720648887463,0.03028909668177244,0.022673953644480386,0.04384834473593184
0,0.011369777372327902,6.1,3.68,3.88,6.05,s16,0.023445043459043424,0.05096758336436978,0.040607355770311764,0.028402422188427697,0.011995921134948783,0.010541476718450071,0.0065606935110075855,0.015579772642103296,0.025361119783841646,0.047357556471298815,0.05017507076263425,0.04611820024210254,0.03384389844630374
0,0.048742542736583835,3.88,5.79,5.04,6.19,s16,0.04930736175019938,0.015311798899192448,0.044674636277937406,0.04912174245979211,0.014357099048161922,0.04584335454821675,0.002278154774715972,0.018123962372306734,0.02540776594492046,0.04441802967759914,0.019404356296245692,0.02332756545517479,0.031378430924967414
0,0.006735583836029504,5.01,8.12,4.96,2.86,s16,0.008346564106841696,0.02373403114276916,0.03484204378554063,0.021771497066838615,0.007242348754235916,0.021653275437407422,0.002055208533803849,0.008604596729996255,0.05893945443880295,0.029775878171486327,0.023703467714917575,0.02916978512491495,0.02023971997774553
0,0.015341845609374004,1.0,3.92,4.96,1.0,s16,0.01378031019437116,0.017649412530613702,0.03818485801170383,0.03436223725627242,0.01538024173946827,0.013041951777571368,0.004729555634891152,0.020910543667136343,0.03953825332554993,0.0408771347581294,0.022753590534331142,0.028533059358596766,0.03648730370036332
0,0.02189692874531171,1.0,7.53,1.0,1.0,s16,0.027373548064913055,0.016822801841484096,0.040428778581451844,0.02868261853027933,0.02285133916057454,0.020680668160524652,0.0025831606574108035,0.021709888584011242,0.0296385916557439,0.04578723944756891,0.023429002866640215,0.0253781575423021,0.02727114114205831
0,0.015126069036580776,1.0,3.71,4.22,1.82,s16,0.018614535304242636,0.020984390660955008,0.04506237488940252,0.04143782038437687,0.0071722365605682336,0.014938356270224403,0.009318423972410332,0.020606096523014563,0.045436718589381225,0.04259408775128806,0.031260518888518295,0.024584940501621844,0.044951743425483394
0,0.027361803414844607,5.05,3.83,6.17,5.88,s16,0.031108032805579,0.02877692256121869,0.04323938813125873,0.048357623143303746,0.035486071133145954,0.02435634081233125,0.0022489017519418423,0.039629426903030805,0.040276460061993404,0.04730153585735127,0.03233243839723004,0.022694035771944267,0.04663915535561127
0,0.014701675237235364,6.09,5.5,6.44,5.83,s16,0.023954087037306667,0.018923656396039795,0.04477910108136061,0.039431729233055685,0.018060681951327612,0.01593714417435053,0.006173617499215038,0.020851790664518935,0.03046950062391294,0.04541964011084774,0.020785984279602463,0.02455158286042269,0.03451034528183129
0,0.04893667649249639,4.27,6.26,7.94,6.53,s16,0.0478049774559176,0.018572777462756537,0.04278770329659443,0.041462329832026336,0.020098740017036126,0.013688213430990328,0.002131319636530764,0.021586873689371105,0.026014717332609478,0.04113768945660498,0.01991020675719255,0.023649028107360238,0.03870179987790287
0,0.022541633019080583,6.13,5.97,8.49,6.0,s16,0.029466461283819943,0.03683587312698375,0.04037834719607696,0.020346438227676095,0.0414349880847302,0.03015565668485456,0.00471332533317681,0.02904050830235582,0.020356901875742607,0.04832194518070961,0.029858122832040902,0.03763141887528568,0.027027314289082942
0,0.013359412996787749,3.74,3.77,4.05,6.19,s16,0.013230415522042046,0.01434765945046636,0.04630671291423032,0.03953378409670107,0.01322626166456324,0.011332149263155676,0.00474433396991907,0.017373143594096023,0.029443706553319345,0.040590236061497656,0.01776165211294578,0.024635467424497532,0.03748515279669499
0,0.02147472894157391,4.05,5.96,5.01,5.04,s17,0.01321468216518179,0.028211401892708664,0.01615647065519073,0.013907872649858592,0.04006634093167482,0.009974144809650858,0.0029279416067557306,0.02867834149393982,0.011882615259268463,0.010833690571335083,0.01311597002519149,0.026022498901911398,0.018166975072912334
0,0.03658630053202307,7.26,7.03,5.28,7.31,s17,0.019739571839063913,0.020311100142342553,0.03750567449650287,0.019400531234163115,0.04388478178726993,0.01538169612788184,0.004518560977405396,0.01569672017484107,0.017410666653604138,0.01742098218685883,0.040884601980223784,0.03781026777099161,0.02452557656512595
0,0.03457570445057785,6.46,5.78,5.04,6.04,s17,0.01644081070616453,0.04405425034071274,0.020835376508308037,0.019112408642816988,0.04406781280249875,0.015505790388262006,0.004297123457255985,0.042354072664017126,0.017429690908741437,0.01686184680139707,0.040447950004635067,0.03306061540331157,0.022388659544387738
0,0.03171406364908392,6.35,5.56,5.74,4.04,s17,0.014298523237120334,0.02809018430447986,0.01858181521888037,0.04351240979101429,0.04081382291358806,0.011266557873419954,0.009974390348082165,0.03544595492513544,0.01292609963327076,0.012541808002399898,0.01467196683625921,0.031163669223017762,0.018786878778476793
0,0.03383139712469915,7.05,8.15,6.12,7.35,s17,0.02132561471727133,0.03163043483273021,0.028398306327953548,0.04420849631603511,0.04694133934221775,0.018363625232619377,0.013161822807977262,0.04469674529885897,0.0213283426833874,0.019130326280689985,0.018737044235949636,0.030460986920765473,0.029335276704085415
0,0.021791352662298077,6.9,5.95,5.37,7.14,s17,0.014622272994067364,0.022325196108975324,0.017711323821866968,0.016859968149437063,0.04281106873562453,0.012806480950883652,0.010426685266327314,0.03865399161314511,0.011980877066558234,0.012596895577772554,0.012461118229686055,0.0418071623366962,0.02047180671884547
0,0.042236089783342555,7.08,6.6,5.87,8.13,s17,0.01434040328691591,0.020069245691899627,0.01637051878748721,0.041340283433297605,0.04165989390590723,0.02928242626513212,0.002847134667473737,0.02786343627505825,0.03063913611699298,0.010016597933171665,0.03689693317078694,0.019598168331187996,0.018477246737239213
0,0.02792864403175266,6.05,4.99,5.0,6.03,s17,0.017377838572940396,0.01696810748550896,0.01913011082516725,0.01488180402162915,0.04511627048478092,0.013187506553289059,0.007345136613940957,0.013715195205976381,0.015802151125830714,0.014958519226796002,0.016450598111023854,0.03121802307029369,0.021274253093835016
0,0.026585406054280652,6.04,6.13,5.1,6.24,s17,0.01407017417856184,0.03251782749037676,0.017306509282853787,0.01759803836750529,0.04586155342876466,0.013192366103868328,-0.0005118741689306664,0.0356441518716644,0.011837436640037549,0.013460073111192173,0.014809623441180737,0.03056173870807091,0.01784269851920867
0,0.033681158574478454,6.09,7.05,5.54,6.06,s17,0.016414263119568888,0.027963376577493274,0.019726371524309713,0.01610812851876913,0.045008142908713064,0.015529856915743781,0.008351135253906189,0.01346943942276217,0.015542933314737517,0.014816756184036745,0.016419580608907285,0.03416774389966306,0.01989362829863408
0,0.03797338929092667,6.03,5.67,5.86,6.1,s17,0.0195989346263383,0.03788429526921132,0.02264712311482381,0.018732603631838266,0.04300943717621913,0.01883466645990748,0.0092978816406398,0.04299060043535741,0.01950631948432526,0.018807207574747898,0.03979954325166867,0.02647345144670096,0.024985286734318612
0,0.04444148594275466,5.96,3.68,5.59,4.96,s17,0.023989538145111438,0.033915102481842006,0.03404957397784756,0.020993838767812537,0.045745938702633625,0.021675121750407998,0.004517118554366441,0.02108927134311549,0.023921830667665196,0.02419354706309425,0.024158229601959576,0.04471010695722774,0.027611249154346783
0,0.03174588918580465,4.54,5.51,5.08,6.47,s17,0.028594081141367814,0.024292971537663414,0.02451773680788806,0.023855625592776816,0.048308659854688206,0.016702656004880075,0.008684986132052973,0.014417448398229397,0.01796082113240224,0.018336466196421104,0.024878984607542797,0.04281525982608743,0.02765756752831169
0,0.04351335754968175,6.58,5.85,5.59,7.32,s17,0.02460386663327668,0.026904238187349782,0.0288473645547279,0.04283645153045661,0.04676563219916558,0.02141906270345355,0.01800195961667768,0.04515247452527962,0.021464039099336734,0.020787647998694078,0.04134513292097512,0.038824731125414416,0.02636938667477645
0,0.03952701008110708,5.96,4.06,5.04,5.99,s17,0.023568465150822247,0.03635917420972848,0.024982852661823124,0.019463876521948482,0.03929286881497023,0.019887448802138715,0.006100589329560599,0.019441030637638038,0.02112040923651313,0.022198859850565474,0.02049424326097651,0.037619558853261535,0.03105018694597986
0,0.03603953747873759,5.92,3.62,5.6,6.28,s17,0.021328987493857515,0.04955740851514474,0.024102549753477538,0.04287516981139229,0.04291472434997549,0.018251419549036387,0.010498125511303146,0.01792227415123358,0.02051571402886888,0.019221009991385672,0.03992870565046336,0.031547228779111536,0.024627216568741297
0,0.043903977709605406,4.12,2.5,5.04,3.83,s17,0.02044052018059616,0.03383024079459051,0.024719796133189687,0.04398665840464435,0.04609446435942696,0.020588862534725198,0.004322207077038337,0.01945949696531188,0.02064317537076534,0.02035704827067816,0.02053072259883674,0.04272095762697386,0.023850735283979577
0,0.03299563767265722,6.22,3.83,5.49,7.69,s17,0.01850302058297244,0.03200693135999362,0.02177613190930286,0.01944491044439439,0.04665338007131022,0.016102997193465432,0.014014346976029081,0.04188615827632134,0.01520449874376996,0.017451279549985394,0.020033651048486797,0.031630106451941434,0.029370624847192835
0,0.042345128919845265,7.27,6.03,5.04,6.1,s17,0.018860405623310577,0.050866273471287214,0.018545851081308577,0.01735156949165869,0.04388787782281868,0.016609062450100544,0.002995138837579935,0.016360149239048667,0.017967192707835165,0.0169676610917755,0.04109347207205646,0.02249013984596323,0.021532103813663616
0,0.03427546438734284,7.03,3.88,5.87,6.27,s17,0.01566862120772831,0.04484151514435149,0.020232248547101102,0.016233273828872408,0.042286695095530694,0.01669007265889979,0.01263841411523635,0.017131181536980344,0.014958374081431261,0.014977733347867018,0.017024487901378338,0.03750729853646789,0.0201496857585328
0,0.046242004408872314,4.0,4.09,5.24,4.21,s17,0.022330467946588026,0.04626242110603742,0.027837854168246263,0.023679756797103657,0.04727050863710564,0.021379307424179136,0.001095833621182327,0.021219963190235617,0.022005064198464968,0.024372912055314066,0.024152488180081613,0.04531050499220543,0.029287938072898968
0,0.044578627177647254,3.19,3.82,5.72,5.69,s17,0.021624312978802254,0.04130659542987352,0.02510404465667246,0.021390849893743256,0.04759054954786956,0.021639037613916723,0.011781455759416411,0.020673678017625804,0.021499665578206296,0.02077742357446679,0.021354246621179948,0.04442262452347841,0.02587924576549317
0,0.04063334805624834,3.62,2.95,5.04,2.92,s17,0.023472075473075203,0.02623619614066666,0.02228395035772598,0.04373934985999778,0.04741350977044362,0.019083583957016998,0.010226136329127123,0.017130902329006815,0.0186200375492509,0.01966416715371473,0.01995418013719626,0.04215247272548824,0.025834557838615803
0,0.042366825070297424,4.53,4.27,4.5,6.06,s17,0.021936495328896004,0.04342205106166368,0.035323578072994244,0.020799095100826583,0.045703978287546215,0.021098531737471983,0.015811879814470735,0.020310073549097127,0.024742591980377978,0.021644706114253433,0.020841198348368044,0.04346029716625538,0.024765666553113314
0,0.023021886121986225,6.18,4.0,5.04,6.47,s17,0.018642339454030727,0.0274161453090449,0.02055327819628617,0.016045542021055566,0.04517671990215336,0.012729532349784382,0.0035681423771183134,0.012993634931595026,0.01312173298887308,0.015294726635958775,0.01696573267079353,0.03070067789954247,0.022802448058624202
0,0.04114676525718274,3.73,2.77,5.81,3.73,s17,0.021493805297697247,0.03462975110326497,0.024219780109334912,0.04235327602329119,0.04464971606892759,0.019839919456327643,0.004602978844266727,0.020533605296202264,0.02172134126517182,0.021330843790612935,0.020776551815422335,0.04095442465373455,0.03195221692908027
0,0.04657097777029631,3.96,3.29,5.04,2.62,s17,0.028313194241439802,0.047534506840813485,0.026551209125811288,0.030133422098907663,0.04843015885890883,0.0230724340737467,0.01392005939109632,0.02196251262317992,0.02450222186508624,0.03406357531876744,0.022549138149151517,0.04636930684397998,0.03192716630777928
0,0.043614421627596704,5.64,3.78,5.77,6.04,s17,0.01540169039288098,0.02218650880750719,0.01880212378862452,0.016723190127192363,0.041619040673239086,0.012628751611012214,0.003407528310009646,0.04475194443589368,0.011661063932022899,0.012334977851723643,0.016812745944873718,0.040364022303789306,0.01975666155549217
0,0.04428499820537145,5.54,5.0,5.47,5.9,s17,0.03187397261311249,0.04564930774215475,0.03186550140380867,0.021979759799109485,0.04659836937610377,0.021928048680319907,0.00687440353281348,0.02126420217448236,0.023225598022191107,0.02793224276157838,0.023211617945272708,0.041180982924344134,0.03284796664589338
0,0.04391218956977412,3.04,5.81,4.59,6.08,s17,0.013513852776708003,0.01710172013922036,0.017165323580154157,0.013296005532548283,0.04356506462383993,0.01171651854692072,0.006446071256670935,0.02575269533421147,0.011681651282408728,0.012860601878943865,0.015472795144476059,0.022689124761465927,0.019904587605986762
0,0.040255728102566876,4.54,5.69,4.23,5.63,s17,0.016864142755065096,0.034883142303634485,0.02024487108837233,0.04370991735530088,0.04617296286991666,0.0426808574145898,0.005867213361403422,0.043755026867515256,0.019027118369786274,0.018331467299848102,0.040884844342568775,0.03343083347593029,0.021388588650057935
0,0.023019823354671523,4.04,5.86,5.08,3.94,s17,0.017391722266738668,0.018695909898359547,0.021188901761979895,0.018045558231045415,0.0441846903105428,0.012207314935890478,0.00721582446181965,0.029683499572397524,0.013045912580669956,0.014016473293304552,0.01791994487396383,0.02824013031902515,0.024535808141831008
0,0.028401727519770686,3.83,5.74,5.55,2.86,s17,0.01687862800829314,0.020791219909184224,0.02108575581152181,0.016570737747230845,0.04392463452833943,0.013914729775609291,0.001684052317047202,0.014132675818677238,0.012403894115138741,0.01566235310322542,0.017606537631063648,0.031967664281650224,0.023536281782991324
0,0.030996534793791407,4.99,6.38,4.82,2.88,s17,0.016767404296181274,0.025974239097846758,0.020583808112234613,0.017356436317031546,0.044256247972187274,0.015154699937352547,0.0064395126543548035,0.03404263340757261,0.014639932338637413,0.015421682274019428,0.015642238265336096,0.03510966160718129,0.022207557873374438
0,0.04711184085782319,4.17,5.74,5.46,2.35,s17,0.011422292928438074,0.043576986717998624,0.01899114534108317,0.015528680666073004,0.04710440931463609,0.014506281978679068,0.002102283000019114,0.03740985226212878,0.012660062474173565,0.012852941010449537,0.015916309248726272,0.03831939111676127,0.01985937692586646
0,0.0330398276758005,3.37,6.12,5.31,2.15,s17,0.012460610011838458,0.03796313310924325,0.01794575839429301,0.04066155793374042,0.0459274199672212,0.03845693270365386,0.009330104962395336,0.03839797388043309,0.013746383383467462,0.01295483495604312,0.015778912022428652,0.034824788646879046,0.018640738691859986
